"orig_address","orig_lat","orig_lng","dest_address","dest_lat","dest_lng","time_text","time_value","distance_text","distance_value","polyline"
"Woking, AB T0H, Canada",55.5923302,-118.7761112,"Gaultois, NL, Canada",47.609932,-55.9051714,"3 days 1 hour",263713,"6,395 km",6394688,"a{hrItm}sUteXquUb_LhjPnkCvzBGuieA`wZorCpDs_DpKirImk@saHnlC{`NjjAmep@z}Zor}Bn_z@azLxx\ql^|sm@mo}@rhPo`sBr_s@gokDj{r@qufD~sDcu^zj[{z@Muv|@@svnBbv@gioE|hc@k~kCjmEyknCjvK_veD`z]}rcApvUcoiCtcj@{bdBrbWoygAjhyAq|~F|zXyrg@zvVs~rDhoSeooBv_Ms{dCh}Wo_tCvrJ_gbAndZyfp@v_Tyui@t`Xkdp@fkdAkasC~{M}xl@Rc~b@x_WefC`dPkyMb{Gedn@xaOofoA~{WasbBpbVchoFraTsuz@ftSsfZuGgc[rmYaqmDxzLmiRucIqld@|u]gkjChpEypyBgyMuspAyf@__sA}iNkuaBvoF{kVisB_lUwmJ}`~AduA_yeCfq_@utxA~sq@{vhD|t]atzBlxb@y`eA|x[a`qB|j|@}jb@luHq_n@fxFo_zAyi\srqAgil@{gm@wtZa|`@mtJu|Dyuo@mi\acTvFup]y~^ggNaraAkvVqc{Fp{HghbKj~Lgl}Crlg@i~lDzwa@{baDjqHwft@pfS{a]ryMek|@~tdByaeB~}Bmf}FrcBywh@llNxeCdkJ_zc@l~Aywn@riUu`HmMm{o@trRiue@|uCktbAvzBgaQ|Isbx@buQ{yE~wo@kgJ~fXgvMtl~@yvhA`dj@sm}@tmp@spr@jfUquj@|zXcox@jlAghiA|uVm_yAbmv@gnn@l}YqxrA~taAul~@hmQma]slLceWnmIez{A_y|@ww}BkzkBk}vCeys@ypaBila@kleB_g|@_d}AqagAcc|Aud`@af[h{@ora@v}Lui_BbcfA{a~CvrbAqpiAbwm@soAxcUvcCjg_@csMll~@mqItwUy_KtiLuzi@xzO}|eA_vB_|^oN_{^drIsa\`Dg~gAeuLeen@ikGe`wAulWqjrAykKy_x@`}oAwx_CzwHady@|yc@aeQboNk`uA_ja@_e|Aas@qqkAmvKwqpDk`_Awu{@_fU_}bAys]ebt@uk@wme@bjF{}J}rjGcovE{zFlnPsoKblMapTihOws]mur@usa@coa@}`TqwHkbb@aox@ysi@_pl@cr\idXg{[sq^ofTs{aAmd[an_@ws]urkA|mM{s^kqNwbk@{|VmmiAfbIwdRbbQy`F|rcAehMrgFynfAscM{zk@py`AxrPhmt@mxMrk{@nlR`pe@|gB`|e@lHviQf|^pgDjwUjiEpzIccJaiAm_@nr@"
"Cessford, AB T0J, Canada",51.0086148,-111.5610349,"Middle Lake, SK S0K, Canada",52.4814277,-105.3026752,"5 hours 32 mins",19907,"539 km",539290,"yrivHlg|gTAnL_l@?cSAsc@AoLTqT~HcJrIkMxUaWl`A}TzXuYpHivHLguDv{@sqFrrA}rDZ{mBMiEiEeBeJRoYuBsCDomF@geQJ}hl@F{lv@UeoAaCeOaHaOwNwH}}Bw@eMaKyG}RuAqfBNweq@Fsh^DgjQCs|^@o{UmBumGwCqK_L{EcoCc@yGgFwDwJy@gQGutKQa{@Gka@}OAelHl@ghAAyc@_@esAAwbEAu[@{HG{BeHwFsQ_Rkl@qq@wwByDkTcAgk@}BilCsCcTwnIumViyAgjEkDkZe@_i^Rsua@CegYE_eXBanFc@qvAoMs}@Pc_BrK}p@tA}j@FotPHm`WHukk@ByrTmNupAeX}{F{p@{vIw@mcI{sAa_HaC}WoA_hCoDo}ArEwaAR_`AI}tFkBkTcc@u`AiEai@c@ekDkaAo~CgaA_~C}@wuAu@w{Ec^ivB_w@eoEuA{`Ac@qS_Mkp@mo@qhDau@chCcM_n@{KieB{\gjBmtC_rOaaBqwIyg@q_CyoGumJ{`B{}BigBccDuc@oi@mn@}q@kiBylCehB}kCwsDysFo`A}wAmGkO}Kil@aeBwjKyb@}zA_F{YcG_aA}}B{rNez@scFmc@ujAsEoe@aDm_AqWucBcbAghBsjAy_DqwF{dLiTkf@{s@otAqf@u~@wc@sbAwz@iwBc}BwtCsGmS{c@uqC{ZggBieCulHoeBi`FkOuWkv@qw@}fBabFqOoRmm@qd@aq@ij@qXg]s]sb@wNmWuqAmiDk[gjAsZyk@aaAccCw_@mgAfBsCd@_\g@amEqH}_@zA}p@~F}\bM}H|FBlLfFbMKhKcMt^ozAvb@sfAxE}UdB}}BtNqr@~AknGl@sy@bBsCxB|@TzE_DvC{b@Ri_Cc@sl@i@qZ|FsIdAeAkC|MckBbBoy@wJs~@qr@c_B{g@klAgFu^Yim@gD}AqSBeMmCqM_OakD}uGmz@w_B{m@msA{x@}uAm|@acBsiAqxBcnBkcDem@o~AeyAepCauAwhCmp@ik@e\y]w|@mnB{`AytBi^eb@wPaRcq@oj@e_@iW}[eb@wrFaiL{hAifCkEoM{u@ygCqOi_@ykBesBeP_JcToD}p@gCaAc~HhBuob@KwuQu`HHiKmCuKmOah@izAqFkUHesA?ofFAa|XlAgo@|EgLhNcN|CsNeEwWaQiQaDePHasHbNmcACcMqJud@qBgx@bAuL|G{M`UiB~dCOdKmKrAc}Ge@mtP_EuW}FgEen@My]AwAoZiIyk@qC}F"
"New Sarepta, AB T0C, Canada",53.2723122,-113.1472225,"Maynooth, ON K0L, Canada",45.2308636,-77.9386173,"1 day 10 hours",123529,"3,262 km",3261594,"}vcdIbarqTggCwlHk}H[y{HyRk@g}Vbr@uaSftDuol@rmr@ukdD|`[eigAbsFmxb@v|@ylk@ljJe|U}d@wi{Abs@csfBfpBmhkB|pLosc@{CafpAkh@cfk@`pDwd\ufEsiHzySaly@lxV_koAnoUgwv@b~Jykr@|~Jsud@rlRc_]jdG}rG|uDmuHbncAypX`{XmpF|jJyeKrbQwaWjuVioTnwRknZhmSoeNtfUipUrne@qvk@zpe@eygBfoAa_o@pqWcdZvrMaiQxllBk~zEd_g@u|mAdjDovqAnlG{`sBheCu}ZdeA_y`@znHimAbbNalG~~K}MxdSs@xeSknCNa{u@DoqWrH}z]~_Wm[tyCcrB`iSkuA`vQHzn@ewh@jfAshQrrEI~{ObOztO~hCtf\mub@poUcm[cdBel~@j|Aqh|@bhK{``BhjI_s_@haWitp@~bH{tN~Zqxr@~pDcmfAdaBcz]oA_tZvjJ_}[pyA{z|@m`@crjAjaSo`\vaEsuFfq@ue_@z`FotFDskp@hhOwj|@l{Imh_@tbQe~l@_FkogAj|Aqns@zsHixLh{Es|NfhHmb^|aAmz\jvGgugBc\gdg@l}Nine@~l_@ifmAxi`@{pu@tzJugNeL}pi@lt@mwWnAyiKjrGwyM~jJmuUofA{mPdtMqxVtfMs}Rjv@qyNfeD}de@lg@{nr@xgEmqZ{zAcqd@}zEcaXicDykk@~xMorUvlF_ud@t|Cizm@sj@ocd@exJmqRopGmok@qIykRxhH{qr@daBeyY|nG}tEq{B{ur@mzIkax@qlD_wYtsBw{\jnBoq_@~~G}vY~Rkdl@}sAklOfkGu{c@|mF}r]jgGitDnrE}xB|J}g_@qa@mjRv|B{cOMixG_jHwxX_q@srHx`G_dc@va@}aoBnTkqf@|eDqr\|r@wit@ipDwja@qiDi_x@a_B_vhA}hMkzDgtK_{CnSm{HysGqjNdmD{vYh}E}tHp~FxiCncQlNhtBgcJoCs{XxkFglPzzAi}c@lXsya@maAe{[npPszo@dqA_oi@_zB_||@iQmknAm{J}zg@qzHqar@grMefdAi_Fwcj@ts@ax]liNcxL`zJ_~@leKwhDfnIk~InwYytUj}JcmC`oEzi@neJq|AtpUy`Mpi`@{_Wzrd@gr{@b|NktUbmDowO|uDiit@gdA_t[gkFmgc@s{DunCpHorJ{vA{rNhbE_{Q_xI_hNwc[mpg@w~Jsqj@bMgyR_j@wcOhfDovC|`J{|C||H{uKjoUw}XdkTsyU"
"Redwater, AB T0A, Canada",53.9502921,-113.1086987,"McCreary, MB R0J, Canada",50.7747112,-99.493735,"10 hours 52 mins",39090,"1,102 km",1102380,"idhhIjpjqThFeIT}Olm@{[|k@X`aFKjm@CCq|E?iaAAq|Gt@smDp_@es@rWhWnwD`A`cEi@diCEnrCCxA_yCJsoMXadGjhAuzE`aFomQtnF}fQt_I{sZ~xFc~Ubi@ybBvpB{@tGmpElBciAtNm}@~qCsdJro@q}DrhAwuI|eD}pC~lBojDtSuxBi`@yhLkBotKt_CgcJj`CavFrhA_mL~DalF~q@qlA`gBsxC`o@uqGbrA}_Rb}AsvDnX{zEzgGskNthA_nCnHsiDacAktEuHooEwp@qlLrSicTi_Ai}EgEykY}Q_sRy[c`Wac@caPxb@wwDqMeaQxd@qg_@bcHk`[hyAutEtEa{Ce@c`URgiLnbE_rQlmCmrHxhCiuCduBmcEd~IudZhlCi~IzEig\rN_jYtcC}cEjyB{pLrNenF|ZshH|aEyuQzb@kzLz}DitTjeD}`Q|wC{iT|oAggH|dCyzHnuA_gH`FycB|k@}h@zfDupCffD_aDp|D{eAvqD{_D~`AgsEtI}u@{oAkaAtdBeuIx}GaeS|bGchWdbDc`PtcKkyc@rq@suIhcCoyLneCobMxkHuoXlvAypEtmEexKzfGkg[puAewExy@onDjAknGGsqMnxCgfNneYksh@ddC{yEpoAwEd~@J`Ewk@hEopCjVcr@pZmzBnnBgQdeDu[fbBlOr@orD|MsrIr~@wyBhgCksDjrBurB~tBywDn[ciG`gAkoIlMc~NmWwkW~dA}gKpe@}g\xgAcjMrVubHAyaOvoAq}HvjAupOvoEc_U[{xWzcAuhE|cBiaKtq@saIru@itFxnC_`WdkD_b\rWkjFjq@ymCv|@ynKJcr`@fSovCjUwI|bE{cCh`@gfHv@}yDiEs{JwXmcF}y@}mDa@i`fA`IwfJ|bBssEleA{xAlDymCjfFuyTryJwmb@bFgwh@~_GeyQ~xAmxDzdCgzId_EaoJtx@cq@j`HmxO|xDatGheDgrGdqCcvFpnD}_OphDivH~_Oof^flDmuGtViiKp@kcC|dA}@~S{ZIobACsj`@Faoc@l@kuH}Us|mAizAwhIci@maInRs{CbVomMFszYjJizCd}@quDlr@miF{Jg|CtpAcuEfF_nEkK_s\~m@sqElf@msJBayWp}AclCxQcyBv}Ai|NjTqkL?evG_n@_pJw@c}TjC{pk@foCeEthAwz@vDo`AnwBwRjfBC|GwpChDwmLx|AqjKjs@crLr`@evSWazPKk~XdL_a@t|IgIdyFHpq@hj@lxCjG~r[yK[ipA"
"Irricana, AB T0M, Canada",51.3189655,-113.6105289,"Richibucto, NB E4W, Canada",46.6817494,-64.8659617,"1 day 22 hours",166406,"4,475 km",4475463,"qffxHxpltTjpSfeLhma@ug@aAsxs@Vev^rpDca_@d~VmbDlnC_ic@~wDahb@Hki^faG_jMdvJazRj|Pg}`AnolAwdyCd~t@s~yBhs@mgeCyfP{bvDicIer{AujUez_A{pZiviB}pKe_dBooGe~fAe~BgraDf|OyycC{lCmd{BsgJerx@yyH{tuAzaH}hhA|nL{w~@vq@srj@d}EugzAxdf@qhpCn`kAgwyDifG{bkAa}Koy~@szA_u{CsmMybjBnsDa|hAgXk~z@f|O{esBfU{sMf_QmvEu|I{hbAfm^yr|A|vAgk~AdzAgviAcnSi`uA`sC{`eAc{K_xj@czB{y`@ptK{vNenJytt@aaHo~i@fzAant@{jDerb@`iLaikBxlDyv]hqKgiS~~O_lV~uWuj|A|u\wqeBdzR_~eBbfLouJntOcj]vnComh@d`P_q^bpH{jo@rcSaw\dkg@suAxhD_hPdlK}d{@xlJgjm@wjHsdc@olKytj@{tSibh@cvVu_ScrVox`@usPkpGkbEeyMmxMtwBq~^w~\svQzeCcyUgdImmZ_i^ufIqajApMg|qBq{Sy{jA|DgtyAttDih}EtiCmojCl`BmkmAfxMu_uA~{b@gm`DvhTy~kAr}N{fpBt|Qqki@~cQehMb|Byi^u@ezVfeSycApxVa_c@rzOodH|b[y~[lcKepc@la@sxq@dyAy}gAzaCknpCtyB_rHbaIjhGv|HqwHnpB_}|@rqEe{Wz|KvXf|EyzHmx@acw@`hFykRlbIqlAj}BunXbxA_z]f_AirLgM}|_AxvNs{Mf_]ih@~f`@k|NpmNqdEheE{rMvwIqsErdOsbHffNq}U~gKqiTrfMgkM~vS_ma@fzSw`Mpo[a_\flPg{]`nDqqVtaQqzWh`Tcr}@zcBq~gAjoH_me@rpGof^nuKskMnb^ob[`cIto@hhBa{HpaCq|FfxB}aLiPooX`mXwfn@p{Lk_GvqHohKjwY}xShoUis]zpC_hT_tJgdMtyHepN|eCygn@alIwz_A{zb@a~eAqdb@ujn@sqfB{loCm~p@{|}A{bc@spvBi`Wmwf@qnp@clp@oj_@yeo@_v^cx[{gZaj]noMot]pkI}cY~jBafc@eAeiQpaHyd\tyYiy_AbuOmmWdnUct_Al`_@ejb@`sRk}j@rmRa}_@brCc|JmdFygQfvC}vi@||Hmnr@hdLmseA}Tw|p@e{E{gj@vcCqrTy_AcgLieOmqU}nPg{OqKwhIzi@s~]pg]yow@l{PmpPtlJi{Z"
"Strathmore, AB, Canada",51.0378591,-113.4002871,"Saint-Gédéon, QC, Canada",48.539838,-71.7899519,"1 day 14 hours",136410,"3,644 km",3644044,"siovHxncsTt@edu@l_AamH`pUFxmHm{JdwDqqy@`i@uyo@b_MyfN`_Jop_@r|\}bnAt~cA}{mCrz]izgA~nJaqf@``FyvoA_{EsqrAqkGoesBseK{_dBcfh@_e}Bw_RwwxAmhFug{@nxAax`@mrGyg`@}k@a~_AfAc}kAg_@gvj@`hGwaZvvDimr@u@ypuAi`@i}mAqwGqtEwCudf@m_Mmj}@w[wvoAt|Tq~eAvpEqt|BvyF{baA`mKwxs@nphAqp`E`qRe`f@~oD__i@u`Lel~@wmHcrh@sNuu{@eyAywoAGyhq@gwGacRwnD_fi@}Aw{dA`vAu{`@_a@oe^|nKaubA`sFgbnAzzPw~As}Amlc@{{Gkp_@j~^kglAh`C}bbD~nBsyUk}A_b`@a}Pecn@aH_mVduBwsf@xD{~[sxHcbQqcDsmt@|mLaiU_eF_uWgaMywa@gCy{q@|pAesb@}aFocV`{Goz_@nOcegAn}G_p_@riNmsc@boJsgIx~EemHhV__T|gFa~PhcAsyNrjNqrk@xvGuxj@hdVaqbAfoHivp@xxCqqVvsHqwQ`}Wiie@|`Bkzb@n_Qge{@p`Tmzi@twDicFdiP_`A|hOru@z|FmtDbmDgoThzCwuSbgG{|o@roC}oR_hAsfUeqFeyc@{lSshn@clQof[}fWqoPgzHm~TmaOokM_cGcxNg`HzkBwc\}|L_aQ{~QgoJdxCmkHkqB{xIcuAg_P{oT{tJ{bGcsFcwVyvAm`\g}D}p~A~aAsp`Aq_Ouco@}m@cae@sgCkznBxoFmroBhsA}qhDlsJu_oCx|y@gz_GrhRcorAbmAc|a@``Psk_ApfQkvJprFu{YwMsbYjtDmuFblTcbJt`I}gUxbUe|JjiLeaEtc\kvi@pTuoOq[wtS|yBwh~@g@owmC_tDseQcgD{xZwH_fIyqFyzDszGcjCV}{LiEunh@DizA`_Bg`Jf{Aus\viBq_n@rtIwiT|oAq~pAcnCooHklSzAwB_xKCeuGwrFyiD{xB_oBmDciGghTJyt@soQqlOy}Aek@gsi@opAgaEs`Pu`M_fLwK_pGaqQqfUurCo|LocJcjIcybAmhc@k{wAs`ZgtN_~Ta|\|iBs~{BxqF{k_AafDwn{@dn@kpOhnHwaGdxf@ygf@rtS{hGdaJolPbzOg{g@||B{sUxpPqoKrrMc`ZnvRyii@l{R{bc@taG{oq@thImpYngTucRtnKgqj@p|Tama@dvJ}`HxzEak]diAczN{mCogUoiFirHwoJl@iLC"
"Oyen, AB T0J, Canada",51.3518811,-110.4826119,"Trois-Pistoles, QC, Canada",48.1192778,-69.1652792,"1 day 15 hours",141258,"3,797 km",3796798,"gtlxHhsiaT{zEgqAcBkwh@c]mkQfc@s~ZweP{lp@m@s_qBatDommDkjGg`x@xjGgaEEy_l@vuCmsh@hd@ysvAi{D}m_C`EmrYh|KwkMnmf@qjn@xxm@i{f@`ha@yeq@lmWwi_AxpFqh{@fnNme[juO_pRvDseh@{uEaujCffRatmAjxAuxw@|dEsnrA`fWkazBrcoAkqiEvsMwjq@qbAm{`@{zJ}x}@euG}jh@eyA{zkAqFc{}AsfJsif@_}@or`BsWeqa@p{OifdC|{C_dXvpKsdG~xDm}ZerIeg`@viDseZjxXwr~@j_@gts@x|@gc`BraDwvSs_PunoAirEu{\rjA}{QfrB_va@shBsl\ogIybOcuCicZlkCkfX|gIknJcrCq~MscBgdTmtMeej@dgBikt@_kAaw]djByz\xu@c~mAdwDao_@ngKcwT~sMqr[vsK_}UbpBkcUhxJama@|fHk`k@z{Oofr@vmS{|{@xoFq_w@hlP{af@deNsuPz`AwcN~kGeob@~yVqrpAjwUynVbjS~bBtlLvGvx@{vItzEslWxmB{{W~_Imcr@rsC}oPcvGaoTctFsfe@udTq~k@owRqdVadXi`VutLwvTs`MorI{vCosFaqFh}Awi^i~TgyGa}J{|GpmDg|S}m@al]y}]wrJ_aa@qyBetc@qjB_xbBdl@wca@}rIgzf@w~H}ujA~gD_r}Cng@cr{@e~Aoa~Bb|Ek~m@kDy{}@|_Mye|Algg@a`mDzhOyafAdhKsif@jlDw_s@|jN}py@dwCetPjeKgaAlsKw|SRsqm@d{P}u@vxHe~JxcLu}Vx}KcxErwLg{Cdea@{}r@pCi}r@rnAee{@fZaleB|kBuhf@vfAizc@b_IbkGrzCebEptIquEqIu_\`kEeqt@npQgxBvc@cnt@ptBsbQvgBqkMzlJqc@rbGgon@krBkrTpyA{}]fcDiok@xjY{|BdwU}jApmOgsHdkJguDffJorIf{\i{Tpcd@cjs@|aSujb@jaU_`Wl{YwuSv{Tsu^`pEu_XxlOueTp`Mq_TtzIyjd@jz@mmfAlnIech@j\kzWznKarVxbWwdU~yKqtMdyInbBvxFooLtsEaqMTm}UbpDei[zaN{kQxpLqkRrlIyjArzi@g{i@`~Ps~[{yFmtMwv@auLfnIezf@i{Cogr@ehTqldAmag@_~w@oj`Aq~sAozl@}`bAqe^_nq@anSmwn@}gc@uqgBswUa_u@e|e@cee@uzf@{bw@gz^_tb@yw}@cfu@_ic@}sw@"
"Sangudo, AB, Canada",53.8879226,-114.8997003,"Waubaushene, ON, Canada",44.7537016,-79.7121084,"1 day 10 hours",120636,"3,257 km",3256825,"o~{gIbjh|T`mJod`@p{Gqrm@hdHepW|kB_kMt_EooLvdVuo@{Bm|\eE{nsAdMitfBmEwl{AvuD{joAztJa_WtaE_bl@tjIeic@b_Eeo`@foJafWarDin~@c_AmvfBtiLkgzAdoBej\xsKucXr_Qmmj@btAcgw@r~Ee`[`vN}waAbePqe~@dzV{~S|W}sLp|r@kc~CnbQi{l@|kHefs@|qe@od~@~dFwsElqd@}{L`yh@qdLba_@ybYtrd@m~g@tnPeyZ~xUeeM`ck@e`o@ftPkrWlxTio|@nsJmaWtI__f@`bIotYjeXew`@twFowCzaKgoWt_dA_ilCd|b@i~fAndRi}d@jbKqqV|cAwjShB}if@bcC}rw@nnGinvA`aDy}x@|pM}XpnIcwGrlNuBzy[yArtG_}@BklP?o|SLifZcZy_Fjw@ksg@`xZ{Z~_EgqCz_Uaj@n{KqDd@}qRFyq[raBauJtsOfMtxMtCvuBxcCvkHc~Anu^sii@`yK__Vde@a|mB|{IucmAzeGcps@riV{yp@hxMcj[pzAyesAlqBgxv@plEoom@lwEw}VffBst[c@ob{A{BmfM|zVa_a@bp@_rPluA_xNdzA}TnzAy}AdWkwIaRgku@xaJyqYtwJi`i@rzP}ak@bkCufXyDmxe@vbByd{@zb@}`Tj~Hi`Iv`Kgwa@zlBkz^rxFy}vAoJkyy@hoGg_Uzq`@gkvAz`[shp@~iUk}\ncBu{s@zwCscc@ncK}s[djD}dMuuDgjIvoGunIh}Uy~a@tzAwl]~kE{vd@sw@geUtqEkrbAiyIalWsiCcvX~dBmi`@r~Nu}ZhiHaw}@{wByga@hJ}mNcwKogVccGcwi@zlBeeXjgF_tr@nyCyiPzlEeaLk~@yi\ywEeqn@itJ}q_@fp@wp`@hyEgue@rtHcbbAslC{xW~sB}lZ~jG}gg@|{NouLvmAuym@xmC_oW_E}`Tu|HwdNzbBynZphCmltBd`AojOoX_pUnnDq`NvIqrYrUgcz@iaG}dz@ceEymaBajZ{rJdIcoLsbGurRzsEeyRjwHscDnqX`fA|g@_yUtyBwtOv_Em_`@pkBgcb@yuCiw_@fuOid|@b`Cki`@oaDwzaA|f@{`y@_qOa|dBqzF{mg@koK}t`@yhDmbj@_s@wea@dqGm}L|cJ}xHxbPunAdvRy}Qzd[ofXhdM~lArrNa~B~tK_lIhxYc{SbhLieIrkVume@vkMieTh~EwnFdvI}mZxf_@e{Ldh]mrBbmR_wCbmMk~EfpGeB"
"Seven Persons, AB T0K, Canada",49.8735127,-110.9063602,"Listowel, ON, Canada",43.7333296,-80.9515395,"1 day 5 hours",102764,"3,023 km",3023380,"m|koHvk|cTa`D{xDi~EugF{~C}zScI{fa@qlAwvEpvBsnc@l}Aqhh@oqCclqAc{F}gnB{mGchh@}jC{``A}hS_raAuvU_q{@moAwk]}gOii{@_TqpSq`Fgi`@twA_~`@{aFoff@yhByd|@vo@_cbAy{Cq}u@ryIsn\tTwoe@f_EmbMvbLgfl@p{s@gksBz_Xs}n@xaq@a{_BhsJuuWpxh@g|bAplc@}k}@fwEs{L~oBawRb|Cgx@hKkxOplDs`EbpMe|T~{F_e[peQqDEk}UlAsqb@jcOkb@|Xa~RvpBawH`kRw]tlRw~OdvHgdJvhJsaUnpR{ik@teMs|NxxFudPzkHo`Pf~@ukObjL}wR`xIuyPtqEozYd~UqxtAv}E_rf@tpOo{f@|tLyr]tlRo{v@noc@ux@vLmzqAbJitKfdGo|Fbx`Aadr@`}TszRn}IhoBb|C{vGas@kqa@}dCwbxAug@o{dAfsGg~Ze@qh`AeCktK`wBa|p@phAy`t@tiRirWlvQegYzu^qbR|_\sw]bhQcuKtoQojVxyYix_@dkR}|k@tfHssSv{Eef`@xIs}XxiKmkSzqMa~^l`Lmwy@xpCg`UbEcoLfsD_lErnMsiRhbAgrTjuLcvMvs^gygAvvDolPlqMszSflIs~Hj{Bq`NxcAcjd@vzDkmVjb@{kRhkOq\}dBmxr@`gCmvr@~t@gzm@zoD}kbAtgIs}e@r~M_mV~yEsc\``T_eO|xKwoR|pRgjQ|_PmmTrdS}tc@twZ}|r@viRiiCrgI{`N|gNopk@bjSg|[xcU_bi@ljH{sEj_GpM~aEstJnbCayVjqHqxXdkb@ulJlj_@grY`kNw{CbhJmwGp_Da|R|wKafH`|[ywN|ja@cmCxg`@|Zb~a@qzCd`BexXfcRwncAxlL{}c@fe@gzl@znBwvCnjMk_@x_IyqN~nD_|CnyHgDxuN}hElyDwpMfgQ{`R~|HouEjc@ucIn`@}pb@opC{em@s|Gqdi@_vBkuWipFyuJuuP_lQatLmiR{f[axNmgHgwHqlMilSoxHo}QsfBmkYwnAybr@y|H}ucA_nC{se@b~AotTomBsyLocBkiOrQkwMywG}oAooPwiDgeR{~Xm}JwxCaaGycMcuJwiJsiLzDspGeqEa~@_qUf_DklZynZ{liAocF}}WqiDm{]kiDwrXohAkwh@rcCggVnuA{iq@|`CoeiAwO{_Yuz@q_Qw`@m`rCsnH{Li`SodU{{A{sXqtBurFc|L|uAowN{tHyzq@uxi@a_[o_Z"
"Westlock, AB, Canada",54.1521734,-113.8514188,"Fleming, SK S0G, Canada",50.0755708,-101.5130316,"10 hours 27 mins",37648,"1,095 km",1094881,"aroiIjr{uTPlVn|A{YplEqd@znDxc@`cAkh@bmGcEhiOd@xfIg@xoR?peAex@dfAc`B`eHkDFuj_@lGgiQaGsrHfMah@bfE`I~tCm\rk@{l@lZpIDicIx`BstJdlComDl`E_w@fh@cCxHusAyDsdICgpIRi_QJokJcAo|Sj[ksKgSy}DyGuuPB_siAH_~Rhb@iiCzwDinOfnAixIjcEq~CzoAmgDfHeeFed@}sHtFi`LffGkzQldAwhNzCwhDjbA_bAz~AixDp_@acIxm@mwIzx@qaEflA{`E~u@spFflF}`MriAiuC{AcgD{cAmiFiAmyD_v@qkPvVufP}cA}oF[wbZ_V{|Q}WkzZob@_wKbf@_kEqGcfQjGypTphAs`Nj~FaaV`lAoeExA_rFYe{Rt@a{K~uEowRjgCufGdgCemDzrBwwDzjJqc[vyBkgIr@av^|YmzVf~AyyB`z@quCbcB_vJnRqfGdXyhGdbEwvQjSocCv@__Gfr@sjCluAeyHxqAyxHz`D}wQ`mCweVdcFiqOx{@{dHhQ{y@drBa{@~fEm}FlyBsMzgC}rA~eDwdD~jA}cF_tAc~AzaEi}O~uF{aQj|EquUzhP{ms@|n@ybIxxCijPzvKubc@veB{lEhoEitL`wFuiZf~B_jInQcmL_AiyJbaBmhIv`GsgNvpI{_OvpHq{Mz{BkhEzuBwChYsjAn_@e|Dxc@odBbmBuW~yDkRp|DkHx}IuuDrqX_}JbkDi]bqG_jA`bEuwBhoHCjfO}kFpyF}~DhwB{eE~mJ_{KpqEghJzjCeU`lDguE|jJytHtuAslCf`Ek~FvtLkiRtb@icCnoB}eA~bFys@nwAof@zrDemDfgBq~Bh{Akf@pfLm~JjbBk}DprCadA|vDgmEnxIkdK|rA_tDfhE_vFf}CmcCbfBezDp`Fi}Kf{@yiIdvAs`GjiEemLpgGw}Ubt@a`FnuBsyCrjEuzLx^yzIfO_cb@l|@i|Ld`FqrElvDkrF~vJi_LnvCuwFpeAdHiEirAtf@iaBnUki@sF_s@qg@osAb@qcD_TwdUqTclV~q@gcAtWoe@qWsuAia@kpA}S{r@_lB_dV}sAws_@k[y|Ju@aoTtN}aRrj@_bW~kOqxq@bdA}_Dju@qp@|NwyEMwbn@\{oGll@grC|B{vEjcAcuWd{Aow]yc@gcErhBoj`@rtDi}ZphAmnFln@icFxx@qlMblB}yJneCwjK~JegDddAu_DrsHot^~bI}uSdkAcmDdtBe`C`wBwmIfxDixJtCwM"
